campaign_id,analysis_report_id,segment_id,episode_sequence_number,episode_type,start,end,duration_hours,measurement_count,starting_radon,ending_radon,min_radon,max_radon,mean_radon,median_radon,absolute_concentration_change,relative_concentration_change_percent,mean_adjacent_slope_bq_m3_per_hour,robust_episode_slope_bq_m3_per_hour,maximum_positive_slope,maximum_negative_slope,local_variability,concentration_level_distribution,dynamic_state_distribution,distance_from_previous_gap_hours,distance_to_next_gap_hours,nearby_gap_count,quality_status,confidence_score,confidence_category,confidence_reason_codes,regime_algorithm_version,episode_algorithm_version,parameter_set_identifier,legacy_episode_label,mean_slope_bq_m3_per_hour,regime_confidence_score,regime_confidence_label,algorithm_version
3,12,22,1,QUALITY_AFFECTED,2024-07-11T18:40:00+00:00,2024-07-11T18:40:00+00:00,0.0,1,7.0,7.0,7.0,7.0,7.0,7.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,14.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,22,2,STABLE_LOW,2024-07-11T19:40:00+00:00,2024-07-11T21:40:00+00:00,2.0,3,5.0,11.0,5.0,11.0,7.667,7.0,6.0,120.0,1.333,3.0,4.0,-2.0,0.667,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",1.0,11.0,2,LOW_CONFIDENCE,0.694,MEDIUM,"[""INSUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,0.333,0.694,MEDIUM,episode_analysis_v2.1
3,12,22,3,UNSTABLE_TRANSITION,2024-07-11T22:40:00+00:00,2024-07-12T01:40:00+00:00,3.0,4,5.0,11.0,5.0,11.0,9.0,10.0,6.0,120.0,0.0,2.0,4.0,-6.0,2.0,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 4, ""percent"": 100.0}}",4.0,7.0,2,OK,0.86,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.5,0.86,HIGH,episode_analysis_v2.1
3,12,22,4,STABLE_LOW,2024-07-12T02:40:00+00:00,2024-07-12T03:40:00+00:00,1.0,2,11.0,18.0,11.0,18.0,14.5,14.5,7.0,63.636,3.5,7.0,7.0,0.0,0.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",8.0,5.0,2,OK,0.862,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,1.75,0.862,HIGH,episode_analysis_v2.1
3,12,22,5,UNSTABLE_TRANSITION,2024-07-12T04:40:00+00:00,2024-07-12T08:40:00+00:00,4.0,5,23.0,5.0,5.0,39.0,16.6,11.0,-18.0,-78.261,-2.6,-4.5,16.0,-34.0,5.1,"{""LOW"": {""count"": 5, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 5, ""percent"": 100.0}}",10.0,0.0,2,OK,0.833,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-1.3,0.833,HIGH,episode_analysis_v2.1
3,12,23,1,QUALITY_AFFECTED,2024-07-12T12:40:00+00:00,2024-07-12T12:40:00+00:00,0.0,1,19.0,19.0,19.0,19.0,19.0,19.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,42.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,23,2,UNSTABLE_TRANSITION,2024-07-12T13:40:00+00:00,2024-07-14T06:40:00+00:00,41.0,42,7.0,18.0,2.0,30.0,11.69,10.0,11.0,157.143,-0.024,0.268,16.0,-17.0,3.81,"{""LOW"": {""count"": 42, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 42, ""percent"": 100.0}}",1.0,0.0,2,LOW_CONFIDENCE,0.839,HIGH,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.298,0.839,HIGH,episode_analysis_v2.1
3,12,24,1,QUALITY_AFFECTED,2024-07-14T08:40:00+00:00,2024-07-14T08:40:00+00:00,0.0,1,23.0,23.0,23.0,23.0,23.0,23.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,115.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,24,2,STABLE_LOW,2024-07-14T09:40:00+00:00,2024-07-14T11:40:00+00:00,2.0,3,28.0,23.0,23.0,33.0,28.0,28.0,-5.0,-17.857,0.0,-2.5,5.0,-10.0,3.333,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",1.0,112.0,2,LOW_CONFIDENCE,0.711,MEDIUM,"[""INSUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.5,0.711,MEDIUM,episode_analysis_v2.1
3,12,24,3,UNSTABLE_TRANSITION,2024-07-14T12:40:00+00:00,2024-07-14T18:40:00+00:00,6.0,7,16.0,11.0,9.0,19.0,12.571,11.0,-5.0,-31.25,-1.714,-0.833,8.0,-10.0,3.929,"{""LOW"": {""count"": 7, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 7, ""percent"": 100.0}}",4.0,105.0,2,OK,0.864,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-2.429,0.864,HIGH,episode_analysis_v2.1
3,12,24,4,STABLE_LOW,2024-07-14T19:40:00+00:00,2024-07-14T20:40:00+00:00,1.0,2,19.0,11.0,11.0,19.0,15.0,15.0,-8.0,-42.105,0.0,-8.0,8.0,-8.0,0.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",11.0,103.0,2,OK,0.814,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.0,0.814,HIGH,episode_analysis_v2.1
3,12,24,5,UNSTABLE_TRANSITION,2024-07-14T21:40:00+00:00,2024-07-19T03:40:00+00:00,102.0,103,14.0,37.0,2.0,46.0,16.427,16.0,23.0,164.286,0.252,0.225,28.0,-23.0,3.748,"{""LOW"": {""count"": 103, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 103, ""percent"": 100.0}}",13.0,0.0,2,OK,0.838,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.112,0.838,HIGH,episode_analysis_v2.1
3,12,25,1,QUALITY_AFFECTED,2024-07-19T05:40:00+00:00,2024-07-19T06:40:00+00:00,1.0,2,9.0,26.0,9.0,26.0,17.5,17.5,17.0,188.889,17.0,17.0,17.0,17.0,4.25,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 2, ""percent"": 100.0}}",0.0,132.0,2,QUALITY_AFFECTED,0.281,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,17.0,0.281,LOW,episode_analysis_v2.1
3,12,25,2,UNSTABLE_TRANSITION,2024-07-19T07:40:00+00:00,2024-07-20T02:40:00+00:00,19.0,20,11.0,14.0,0.0,28.0,11.75,11.0,3.0,27.273,-0.6,0.158,17.0,-15.0,3.85,"{""LOW"": {""count"": 20, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 20, ""percent"": 100.0}}",2.0,112.0,2,OK,0.828,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.25,0.828,HIGH,episode_analysis_v2.1
3,12,25,3,STABLE_LOW,2024-07-20T03:40:00+00:00,2024-07-20T04:40:00+00:00,1.0,2,16.0,7.0,7.0,16.0,11.5,11.5,-9.0,-56.25,-3.5,-9.0,2.0,-9.0,3.0,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",22.0,110.0,2,OK,0.82,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,-0.5,0.82,HIGH,episode_analysis_v2.1
3,12,25,4,UNSTABLE_TRANSITION,2024-07-20T05:40:00+00:00,2024-07-20T18:40:00+00:00,13.0,14,21.0,2.0,0.0,21.0,6.071,2.0,-19.0,-90.476,-0.357,-1.462,14.0,-11.0,3.679,"{""LOW"": {""count"": 14, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 14, ""percent"": 100.0}}",24.0,96.0,2,OK,0.866,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.679,0.866,HIGH,episode_analysis_v2.1
3,12,25,5,STABLE_LOW,2024-07-20T19:40:00+00:00,2024-07-20T22:40:00+00:00,3.0,4,2.0,11.0,2.0,11.0,8.25,10.0,9.0,450.0,2.25,3.0,7.0,0.0,1.125,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""STABLE"": {""count"": 4, ""percent"": 100.0}}",38.0,92.0,2,OK,0.89,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.25,0.89,HIGH,episode_analysis_v2.1
3,12,25,6,UNSTABLE_TRANSITION,2024-07-20T23:40:00+00:00,2024-07-21T17:40:00+00:00,18.0,19,7.0,5.0,0.0,30.0,11.737,11.0,-2.0,-28.571,-0.316,-0.111,19.0,-12.0,3.342,"{""LOW"": {""count"": 19, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 19, ""percent"": 100.0}}",42.0,73.0,2,OK,0.865,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.263,0.865,HIGH,episode_analysis_v2.1
3,12,25,7,STABLE_LOW,2024-07-21T18:40:00+00:00,2024-07-21T22:40:00+00:00,4.0,5,5.0,14.0,2.0,14.0,6.2,5.0,9.0,180.0,1.8,2.25,12.0,-3.0,0.6,"{""LOW"": {""count"": 5, ""percent"": 100.0}}","{""STABLE"": {""count"": 5, ""percent"": 100.0}}",61.0,68.0,2,OK,0.869,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,0.4,0.869,HIGH,episode_analysis_v2.1
3,12,25,8,UNSTABLE_TRANSITION,2024-07-21T23:40:00+00:00,2024-07-22T02:40:00+00:00,3.0,4,11.0,11.0,7.0,11.0,10.0,11.0,0.0,0.0,-0.75,0.0,4.0,-4.0,2.125,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 4, ""percent"": 100.0}}",66.0,64.0,2,OK,0.842,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.75,0.842,HIGH,episode_analysis_v2.1
3,12,25,9,STABLE_LOW,2024-07-22T03:40:00+00:00,2024-07-22T06:40:00+00:00,3.0,4,11.0,11.0,11.0,16.0,13.0,12.5,0.0,0.0,0.0,0.0,3.0,-5.0,0.375,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""STABLE"": {""count"": 4, ""percent"": 100.0}}",70.0,60.0,2,OK,0.859,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,0.625,0.859,HIGH,episode_analysis_v2.1
3,12,25,10,UNSTABLE_TRANSITION,2024-07-22T07:40:00+00:00,2024-07-23T03:40:00+00:00,20.0,21,16.0,9.0,7.0,25.0,14.19,14.0,-7.0,-43.75,-0.095,-0.35,10.0,-18.0,2.714,"{""LOW"": {""count"": 21, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 21, ""percent"": 100.0}}",74.0,39.0,2,OK,0.827,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.167,0.827,HIGH,episode_analysis_v2.1
3,12,25,11,STABLE_LOW,2024-07-23T04:40:00+00:00,2024-07-23T06:40:00+00:00,2.0,3,7.0,16.0,0.0,16.0,7.667,7.0,9.0,128.571,2.333,4.5,16.0,-7.0,3.167,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",95.0,36.0,2,OK,0.924,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,-0.667,0.924,HIGH,episode_analysis_v2.1
3,12,25,12,UNSTABLE_TRANSITION,2024-07-23T07:40:00+00:00,2024-07-24T00:40:00+00:00,17.0,18,5.0,11.0,0.0,23.0,9.389,10.0,6.0,120.0,-0.278,0.353,11.0,-16.0,3.111,"{""LOW"": {""count"": 18, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 18, ""percent"": 100.0}}",98.0,18.0,2,OK,0.844,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.111,0.844,HIGH,episode_analysis_v2.1
3,12,25,13,STABLE_LOW,2024-07-24T01:40:00+00:00,2024-07-24T03:40:00+00:00,2.0,3,16.0,16.0,16.0,19.0,17.0,16.0,0.0,0.0,1.667,0.0,5.0,-3.0,2.5,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",116.0,15.0,2,OK,0.883,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.5,0.883,HIGH,episode_analysis_v2.1
3,12,25,14,UNSTABLE_TRANSITION,2024-07-24T04:40:00+00:00,2024-07-24T18:40:00+00:00,14.0,15,23.0,11.0,2.0,23.0,13.667,11.0,-12.0,-52.174,-0.333,-0.857,14.0,-12.0,2.467,"{""LOW"": {""count"": 15, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 15, ""percent"": 100.0}}",119.0,0.0,2,OK,0.82,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.033,0.82,HIGH,episode_analysis_v2.1
3,12,26,1,QUALITY_AFFECTED,2024-07-24T20:40:00+00:00,2024-07-24T21:40:00+00:00,1.0,2,9.0,16.0,9.0,16.0,12.5,12.5,7.0,77.778,7.0,7.0,7.0,7.0,1.75,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 2, ""percent"": 100.0}}",0.0,N/A,1,QUALITY_AFFECTED,0.324,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,7.0,0.324,LOW,episode_analysis_v2.1
3,12,26,2,UNSTABLE_TRANSITION,2024-07-24T22:40:00+00:00,2024-07-25T10:40:00+00:00,12.0,13,9.0,11.0,2.0,33.0,15.231,14.0,2.0,22.222,-0.385,0.167,28.0,-17.0,4.115,"{""LOW"": {""count"": 13, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 13, ""percent"": 100.0}}",2.0,N/A,1,OK,0.873,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.077,0.873,HIGH,episode_analysis_v2.1
